id	TMB
TCGA-TQ-A7RV-01A-21D-A34A-08	0.473684210526316
TCGA-P5-A736-01A-11D-A32B-08	0.605263157894737
TCGA-DU-5849-01A-11D-1705-08	0.842105263157895
TCGA-DU-8167-01A-11D-2253-08	1.36842105263158
TCGA-P5-A5EV-01A-11D-A27K-08	2
TCGA-HT-A5R5-01A-11D-A289-08	0.447368421052632
TCGA-HT-7857-01A-11D-2395-08	0.473684210526316
TCGA-TM-A84G-01A-11D-A36O-08	1.07894736842105
TCGA-P5-A72U-01A-31D-A32B-08	1.52631578947368
TCGA-HT-7687-01A-11D-2253-08	0.842105263157895
TCGA-FG-6691-01A-11D-1893-08	0.315789473684211
TCGA-DU-A5TR-01A-11D-A289-08	1.02631578947368
TCGA-QH-A6CV-01A-11D-A31L-08	1.63157894736842
TCGA-E1-A7YI-01A-11D-A34A-08	1.10526315789474
TCGA-FG-8191-01A-11D-2253-08	0.605263157894737
TCGA-HT-7879-01A-11D-2395-08	0.5
TCGA-FG-A60L-01A-12D-A31L-08	0.710526315789474
TCGA-FG-A87Q-01A-11D-A36O-08	1.89473684210526
TCGA-RY-A83Z-01A-11D-A36O-08	1.55263157894737
TCGA-QH-A6CW-01A-11D-A32B-08	1
TCGA-QH-A6CS-01A-11D-A31L-08	0.473684210526316
TCGA-DB-A75L-01A-11D-A32B-08	0.868421052631579
TCGA-DB-5276-01A-01D-1468-08	0.421052631578947
TCGA-E1-A7YQ-01A-11D-A34J-08	0.868421052631579
TCGA-FG-8186-01A-11D-2253-08	0.657894736842105
TCGA-DH-A66B-01A-11D-A29Q-08	1.34210526315789
TCGA-S9-A7R2-01A-21D-A34J-08	1.28947368421053
TCGA-P5-A5ET-01A-11D-A27K-08	0.684210526315789
TCGA-DU-A5TT-01A-11D-A289-08	1.57894736842105
TCGA-HT-7689-01A-11D-2253-08	1.05263157894737
TCGA-HT-7902-01A-12D-2395-08	0.526315789473684
TCGA-DU-A7T6-01A-11D-A33T-08	3.34210526315789
TCGA-DU-6407-01A-13D-1705-08	0.605263157894737
TCGA-HT-7882-01A-11D-2395-08	1.21052631578947
TCGA-FG-7643-01A-11D-2086-08	0.947368421052632
TCGA-HT-7877-01A-11D-2395-08	0.394736842105263
TCGA-DU-8163-01A-11D-2253-08	0.368421052631579
TCGA-HT-7609-01A-11D-2086-08	0.552631578947368
TCGA-DU-7300-01A-21D-2086-08	1.68421052631579
TCGA-P5-A5EU-01A-11D-A27K-08	0.789473684210526
TCGA-E1-A7YU-01A-11D-A34J-08	0.763157894736842
TCGA-DB-5273-01A-01D-1468-08	0.447368421052632
TCGA-HT-8010-01A-11D-2395-08	0.421052631578947
TCGA-S9-A7QW-01A-11D-A34A-08	1.10526315789474
TCGA-S9-A6TZ-01A-21D-A32B-08	0.763157894736842
TCGA-DU-A7TB-01A-11D-A33T-08	1
TCGA-TQ-A7RR-01A-21D-A34A-08	0.868421052631579
TCGA-WY-A85D-01A-11D-A36O-08	1.02631578947368
TCGA-DU-A7TJ-01A-11D-A34J-08	1.44736842105263
TCGA-DU-7011-01A-11D-2024-08	0.368421052631579
TCGA-TQ-A7RO-01A-11D-A33T-08	0.631578947368421
TCGA-HT-7469-01A-11D-2253-08	1.07894736842105
TCGA-S9-A6TV-01A-12D-A34J-08	0.815789473684211
TCGA-DU-A7TA-01A-11D-A33T-08	1.13157894736842
TCGA-QH-A6X9-01A-12D-A32B-08	1.21052631578947
TCGA-HT-A61B-01A-11D-A29Q-08	1.10526315789474
TCGA-HT-7677-01A-11D-2253-08	0.921052631578947
TCGA-HT-A5R7-01A-11D-A289-08	0.394736842105263
TCGA-DB-A4XE-01A-11D-A27K-08	0.526315789473684
TCGA-FG-A70Y-01A-12D-A34J-08	0.447368421052632
TCGA-HT-7608-01A-11D-2086-08	0.473684210526316
TCGA-QH-A86X-01A-11D-A36O-08	0.5
TCGA-P5-A5F4-01A-11D-A289-08	1.07894736842105
TCGA-E1-5319-01A-01D-1893-08	1.10526315789474
TCGA-HT-A615-01A-11D-A29Q-08	0.921052631578947
TCGA-HT-7693-01A-11D-2253-08	0.894736842105263
TCGA-E1-5302-01A-01D-1468-08	0.657894736842105
TCGA-R8-A73M-01A-11D-A32B-08	0.868421052631579
TCGA-DU-A76L-01A-11D-A32B-08	1.23684210526316
TCGA-HW-7489-01A-11D-2024-08	0.473684210526316
TCGA-P5-A5F1-01A-11D-A289-08	0.394736842105263
TCGA-HT-7479-01A-11D-2024-08	0.710526315789474
TCGA-HT-A61C-01A-11D-A29Q-08	1.26315789473684
TCGA-S9-A7J2-01A-11D-A34A-08	0.263157894736842
TCGA-HT-7477-01B-11D-A289-08	1.36842105263158
TCGA-DU-A6S7-01A-21D-A32B-08	0.684210526315789
TCGA-DH-A66D-01A-11D-A31L-08	1.15789473684211
TCGA-HT-7690-01A-11D-2253-08	0.605263157894737
TCGA-TM-A84M-01A-11D-A36O-08	0.789473684210526
TCGA-DU-A7TC-01A-21D-A34J-08	0.736842105263158
TCGA-S9-A6WG-01A-11D-A33T-08	0.5
TCGA-P5-A5F6-01A-11D-A289-08	0.0526315789473684
TCGA-CS-6668-01A-11D-1893-08	0.684210526315789
TCGA-DB-A4XD-01A-11D-A27K-08	0.605263157894737
TCGA-E1-A7YY-01A-11D-A34J-08	0.0789473684210526
TCGA-S9-A89Z-01A-11D-A36O-08	1.55263157894737
TCGA-HT-8108-01A-11D-2395-08	0.578947368421053
TCGA-HT-7481-01A-11D-2024-08	0.578947368421053
TCGA-HT-A5R9-01A-11D-A289-08	1.15789473684211
TCGA-IK-7675-01A-11D-2086-08	1.18421052631579
TCGA-S9-A6U9-01A-11D-A32B-08	0.710526315789474
TCGA-S9-A6WQ-01A-12D-A34A-08	0.921052631578947
TCGA-DU-5871-01A-12D-1705-08	0.763157894736842
TCGA-QH-A65X-01A-11D-A32B-08	0.631578947368421
TCGA-HT-7476-01A-11D-2024-08	0.552631578947368
TCGA-HW-A5KL-01A-11D-A27K-08	0.526315789473684
TCGA-FG-7637-01A-11D-2086-08	0.842105263157895
TCGA-S9-A6WP-01A-12D-A34A-08	0.868421052631579
TCGA-DU-6396-01A-11D-1705-08	1.21052631578947
TCGA-VM-A8CE-01A-11D-A36O-08	0.394736842105263
TCGA-HT-7884-01B-11D-2395-08	0.815789473684211
TCGA-HT-7470-01A-12D-2086-08	0.947368421052632
TCGA-F6-A8O3-01A-11D-A36O-08	0.657894736842105
TCGA-S9-A6U8-01A-21D-A33T-08	0.526315789473684
TCGA-HW-7490-01A-11D-2024-08	1.15789473684211
TCGA-RY-A843-01A-11D-A36O-08	0.552631578947368
TCGA-HW-7491-01A-11D-2024-08	0.5
TCGA-FG-6692-01A-11D-1893-08	2.60526315789474
TCGA-HT-7680-01A-11D-2253-08	0.105263157894737
TCGA-S9-A6U5-01A-12D-A33T-08	0.526315789473684
TCGA-DH-A7UU-01A-12D-A34A-08	1.31578947368421
TCGA-DH-5141-01A-01D-1468-08	0.5
TCGA-HT-7472-01A-11D-2024-08	0.578947368421053
TCGA-TM-A84I-01A-11D-A36O-08	0.815789473684211
TCGA-TM-A7C5-01A-11D-A32B-08	0.815789473684211
TCGA-E1-5322-01A-01D-1468-08	0.657894736842105
TCGA-S9-A7IX-01A-12D-A34A-08	0.868421052631579
TCGA-DB-A4XA-01A-11D-A26M-08	0.368421052631579
TCGA-TQ-A8XE-01A-11D-A36O-08	1
TCGA-FG-A4MX-01A-11D-A26M-08	0.552631578947368
TCGA-E1-5303-01A-01D-1468-08	0.710526315789474
TCGA-P5-A5EW-01A-11D-A27K-08	0.552631578947368
TCGA-QH-A6CY-01A-11D-A32B-08	0.421052631578947
TCGA-TM-A84J-01A-11D-A36O-08	1.34210526315789
TCGA-S9-A7QY-01A-11D-A34A-08	0.842105263157895
TCGA-FG-8188-01A-11D-2253-08	0.763157894736842
TCGA-DU-6392-01A-11D-1705-08	352.5
TCGA-HT-8564-01A-11D-2395-08	17.3421052631579
TCGA-DH-5140-01A-01D-1468-08	0.815789473684211
TCGA-HT-A5RA-01A-11D-A289-08	1.68421052631579
TCGA-HT-8018-01A-11D-2395-08	0.394736842105263
TCGA-TM-A7C3-01A-11D-A32B-08	1.92105263157895
TCGA-RY-A840-01A-11D-A36O-08	0.473684210526316
TCGA-CS-6186-01A-12D-2024-08	1.60526315789474
TCGA-DU-7309-01A-11D-2086-08	0.842105263157895
TCGA-FG-7636-01A-11D-2086-08	1.02631578947368
TCGA-S9-A7R3-01A-11D-A34J-08	0.842105263157895
TCGA-E1-A7Z6-01A-11D-A34J-08	0.578947368421053
TCGA-HT-7681-01A-11D-2395-08	0.421052631578947
TCGA-E1-5318-01A-01D-1468-08	1.05263157894737
TCGA-TM-A84R-01A-21D-A36O-08	0.0789473684210526
TCGA-QH-A6X5-01A-12D-A32B-08	0.526315789473684
TCGA-EZ-7264-01A-11D-2024-08	0.736842105263158
TCGA-VM-A8C8-01A-11D-A36O-08	1.10526315789474
TCGA-HT-7873-01B-11D-2395-08	0.789473684210526
TCGA-FG-5964-01A-11D-1705-08	1
TCGA-FG-5962-01B-11D-1893-08	0.763157894736842
TCGA-E1-5305-01A-01D-1893-08	0.684210526315789
TCGA-DH-5144-01A-01D-1468-08	0.947368421052632
TCGA-DU-6401-01A-11D-1705-08	0.631578947368421
TCGA-HT-7601-01A-11D-2086-08	0.5
TCGA-P5-A72X-01A-11D-A32B-08	0.263157894736842
TCGA-S9-A6TS-01A-12D-A33T-08	1.5
TCGA-DH-A7UV-01A-12D-A34A-08	0.894736842105263
TCGA-DU-7010-01A-11D-2024-08	2.60526315789474
TCGA-S9-A6TY-01A-12D-A32B-08	0.657894736842105
TCGA-E1-A7YS-01A-11D-A34A-08	1.76315789473684
TCGA-WY-A85E-01A-11D-A36O-08	1.5
TCGA-VM-A8CF-01A-11D-A36O-08	1.18421052631579
TCGA-S9-A6TW-01A-12D-A32B-08	0.947368421052632
TCGA-FG-5965-01B-11D-1893-08	1.23684210526316
TCGA-TQ-A7RW-01A-11D-A33T-08	0.815789473684211
TCGA-CS-5390-01A-02D-1468-08	1.05263157894737
TCGA-DU-A6S8-01A-12D-A32B-08	1.34210526315789
TCGA-QH-A870-01A-11D-A36O-08	0.552631578947368
TCGA-HT-8011-01A-11D-2395-08	1.39473684210526
TCGA-HT-A619-01A-11D-A29Q-08	1.5
TCGA-DU-6394-01A-11D-1705-08	0.894736842105263
TCGA-P5-A733-01A-11D-A32B-08	1
TCGA-HT-A74O-01A-11D-A32B-08	0.394736842105263
TCGA-S9-A6WH-01A-12D-A33T-08	1.21052631578947
TCGA-DU-6393-01A-11D-1705-08	0.815789473684211
TCGA-HW-7486-01A-11D-2024-08	0.289473684210526
TCGA-FG-7641-01B-11D-2253-08	0.552631578947368
TCGA-TM-A84S-01A-11D-A36O-08	0.447368421052632
TCGA-DU-8165-01A-11D-2253-08	1.86842105263158
TCGA-WY-A85A-01A-21D-A36O-08	0.394736842105263
TCGA-FG-A60J-01A-11D-A289-08	1
TCGA-DB-A64W-01A-11D-A29Q-08	1.39473684210526
TCGA-S9-A7QZ-01A-12D-A34J-08	1.39473684210526
TCGA-DU-7006-01A-11D-2024-08	1.47368421052632
TCGA-FG-6688-01A-11D-1893-08	1.86842105263158
TCGA-DU-7009-01A-11D-2024-08	0.421052631578947
TCGA-QH-A6X3-01A-21D-A32B-08	0.421052631578947
TCGA-DU-7012-01A-11D-2024-08	1.73684210526316
TCGA-DB-A64O-01A-11D-A29Q-08	0.605263157894737
TCGA-HT-7471-01A-11D-2253-08	0.578947368421053
TCGA-DU-6408-01A-11D-1705-08	0.552631578947368
TCGA-HT-A74K-01A-11D-A32B-08	0.868421052631579
TCGA-DU-A6S3-01A-12D-A32B-08	0.973684210526316
TCGA-TQ-A7RH-01A-12D-A34A-08	0.973684210526316
TCGA-P5-A5F2-01A-11D-A289-08	0.736842105263158
TCGA-DU-5870-01A-11D-1705-08	0.473684210526316
TCGA-DU-A76K-01A-11D-A33T-08	1.52631578947368
TCGA-QH-A65S-01A-11D-A29Q-08	0.526315789473684
TCGA-HT-7686-01A-11D-2253-08	0.5
TCGA-VW-A7QS-01A-12D-A33T-08	1.21052631578947
TCGA-DB-A4X9-01A-11D-A26M-08	0.763157894736842
TCGA-DU-7018-01A-11D-2024-08	0.842105263157895
TCGA-HT-8558-01A-21D-2395-08	0.0263157894736842
TCGA-TQ-A7RP-01A-21D-A34A-08	0.763157894736842
TCGA-HT-8105-01A-11D-2395-08	1.36842105263158
TCGA-DU-6395-01A-12D-1705-08	0.710526315789474
TCGA-HT-7688-01A-11D-2253-08	1.44736842105263
TCGA-P5-A77W-01A-11D-A32B-08	0.605263157894737
TCGA-FG-A87N-01A-11D-A36O-08	0.973684210526316
TCGA-HT-7695-01A-11D-2253-08	0.526315789473684
TCGA-TQ-A7RF-01A-11D-A33T-08	0.842105263157895
TCGA-HT-8111-01A-11D-2395-08	0.315789473684211
TCGA-S9-A7R1-01A-12D-A34J-08	0.315789473684211
TCGA-FG-8187-01A-11D-2253-08	0.263157894736842
TCGA-HW-8319-01A-11D-2395-08	0.894736842105263
TCGA-E1-5304-01A-01D-1468-08	0.973684210526316
TCGA-HT-A5RB-01A-11D-A289-08	0.552631578947368
TCGA-WH-A86K-01A-11D-A36O-08	1.13157894736842
TCGA-HT-A74H-01A-11D-A32B-08	1.52631578947368
TCGA-E1-A7YE-01A-11D-A34A-08	2.21052631578947
TCGA-E1-A7YO-01A-11D-A34A-08	0.921052631578947
TCGA-S9-A7J3-01A-21D-A34J-08	0.552631578947368
TCGA-W9-A837-01A-11D-A36O-08	0.552631578947368
TCGA-HT-7602-01A-21D-2086-08	0.157894736842105
TCGA-HT-7485-01A-11D-2024-08	0.368421052631579
TCGA-TM-A84B-01A-11D-A36O-08	1.05263157894737
TCGA-CS-5393-01A-01D-1468-08	0.710526315789474
TCGA-CS-5396-01A-02D-1468-08	0.815789473684211
TCGA-CS-5394-01A-01D-1468-08	0.710526315789474
TCGA-DU-5874-01A-11D-1705-08	1.21052631578947
TCGA-QH-A65Z-01A-11D-A29Q-08	0.868421052631579
TCGA-DU-7302-01A-11D-2086-08	1.05263157894737
TCGA-FG-8185-01A-11D-2253-08	0.894736842105263
TCGA-HT-7692-01A-12D-2253-08	0.657894736842105
TCGA-DH-A7UT-01A-12D-A34A-08	0.473684210526316
TCGA-E1-A7YM-01A-11D-A34A-08	1.34210526315789
TCGA-TM-A7CA-01A-21D-A33T-08	0.815789473684211
TCGA-FG-A711-01A-21D-A33T-08	1
TCGA-DU-5855-01A-11D-1705-08	1.42105263157895
TCGA-DU-8158-01A-11D-2253-08	1
TCGA-QH-A6X4-01A-51D-A32B-08	0.789473684210526
TCGA-DB-A64V-01A-11D-A29Q-08	0.578947368421053
TCGA-WY-A85B-01A-11D-A36O-08	0.315789473684211
TCGA-HT-8013-01A-11D-2395-08	0.631578947368421
TCGA-VV-A86M-01A-11D-A36O-08	0.315789473684211
TCGA-HT-7604-01A-11D-2086-08	1.18421052631579
TCGA-TQ-A7RI-01A-11D-A33T-08	0.684210526315789
TCGA-DB-5270-01A-02D-1468-08	0.657894736842105
TCGA-DU-7007-01A-11D-2024-08	1.10526315789474
TCGA-FG-A710-01A-12D-A33T-08	0.763157894736842
TCGA-CS-5397-01A-01D-1893-08	1.34210526315789
TCGA-S9-A6UB-01A-21D-A33T-08	0.684210526315789
TCGA-DB-5275-01A-01D-1468-08	0.868421052631579
TCGA-DB-A64P-01A-11D-A29Q-08	0.763157894736842
TCGA-QH-A6CZ-01A-11D-A32B-08	0.684210526315789
TCGA-HT-7858-01A-11D-2395-08	0.421052631578947
TCGA-DB-A64X-01A-11D-A29Q-08	1.76315789473684
TCGA-S9-A6WO-01A-21D-A34A-08	0.578947368421053
TCGA-HT-7855-01A-11D-2395-08	0.973684210526316
TCGA-FG-A60K-01A-11D-A29Q-08	0.578947368421053
TCGA-S9-A6U0-01A-12D-A32B-08	1.13157894736842
TCGA-FG-A6J1-01A-11D-A31L-08	0.631578947368421
TCGA-P5-A77X-01A-11D-A32B-08	0.868421052631579
TCGA-HT-A614-01A-11D-A29Q-08	0.973684210526316
TCGA-DU-6542-01A-11D-1893-08	0.631578947368421
TCGA-DU-7019-01A-11D-2024-08	0.947368421052632
TCGA-DU-A76R-01A-11D-A32B-08	1.18421052631579
TCGA-WY-A859-01A-12D-A36O-08	0.710526315789474
TCGA-HW-8320-01A-11D-2395-08	0.605263157894737
TCGA-R8-A6MO-01A-11D-A33T-08	0.947368421052632
TCGA-S9-A7IY-01A-11D-A34A-08	0.657894736842105
TCGA-TM-A7CF-01A-11D-A32B-08	0.631578947368421
TCGA-VM-A8CB-01A-11D-A36O-08	0.631578947368421
TCGA-DB-A75O-01A-11D-A32B-08	0.342105263157895
TCGA-DU-6403-01A-11D-1705-08	1.84210526315789
TCGA-HT-7860-01A-11D-2395-08	2.55263157894737
TCGA-E1-A7YH-01A-11D-A34A-08	0.657894736842105
TCGA-FG-A6J3-01A-11D-A31L-08	2.18421052631579
TCGA-HT-8104-01A-11D-2395-08	2.02631578947368
TCGA-HT-7694-01A-11D-2253-08	0.868421052631579
TCGA-P5-A781-01A-11D-A32B-08	0.368421052631579
TCGA-DU-7008-01A-11D-2024-08	0.815789473684211
